"Step","Jul31-1847_Flowavenet_toy_time_rand_ampl - log_p/saw/train","Jul31-1847_Flowavenet_toy_time_rand_ampl - log_p/sin/train","Jul31-1847_Flowavenet_toy_time_rand_ampl - log_p/square/train","Jul31-1847_Flowavenet_toy_time_rand_ampl - log_p/triangle/train","Jul28-1121_Flowavenet_toy_no_noise_time_rand_ampl - log_p/saw/train","Jul28-1121_Flowavenet_toy_no_noise_time_rand_ampl - log_p/sin/train","Jul28-1121_Flowavenet_toy_no_noise_time_rand_ampl - log_p/square/train","Jul28-1121_Flowavenet_toy_no_noise_time_rand_ampl - log_p/triangle/train"
"18920","undefined","undefined","undefined","undefined","-2.7633457660675047","-2.2049399614334106","-2.2056471943855285","-2.4843451261520384"
"18930","undefined","undefined","undefined","undefined","-2.7372471570968626","-2.2297876119613647","-2.280582404136658","-2.493531656265259"
"18940","undefined","undefined","undefined","undefined","-2.7495341539382934","-2.2321853399276734","-2.2972272396087647","-2.493803834915161"
"18950","undefined","undefined","undefined","undefined","-2.765894365310669","-2.306250524520874","-2.3907501220703127","-2.4723326921463014"
"18960","undefined","undefined","undefined","undefined","-2.7166354417800904","-2.1904734492301943","-2.339132618904114","-2.4267647743225096"
"18970","undefined","undefined","undefined","undefined","-2.759339427947998","-2.2552417039871218","-2.3258190631866453","-2.461983156204224"
"18980","undefined","undefined","undefined","undefined","-2.752451753616333","-2.2587316989898683","-2.229989695549011","-2.465045142173767"
"18990","undefined","undefined","undefined","undefined","-2.7547643423080443","-2.2080318212509153","-2.264593505859375","-2.4916394472122194"
"19000","undefined","undefined","undefined","undefined","-2.7629916429519654","-2.2026312947273254","-2.3292030811309816","-2.4993784427642822"
"19010","undefined","undefined","undefined","undefined","-2.7622515678405763","-2.30780827999115","-2.35120108127594","-2.4747483491897584"
"19020","undefined","undefined","undefined","undefined","-2.751099729537964","-2.2705848693847654","-2.300824189186096","-2.4474257469177245"
"19030","undefined","undefined","undefined","undefined","-2.7647668600082396","-2.210248351097107","-2.3467922687530516","-2.465773582458496"
"19040","undefined","undefined","undefined","undefined","-2.786963963508606","-2.232900619506836","-2.287810730934143","-2.480796694755554"
"19050","undefined","undefined","undefined","undefined","-2.7339128494262694","-2.256983184814453","-2.332904028892517","-2.5259310960769654"
"19060","undefined","undefined","undefined","undefined","-2.766750860214233","-2.273322033882141","-2.326192569732666","-2.4999767303466798"
"19070","undefined","undefined","undefined","undefined","-2.8158111810684203","-2.2208349227905275","-2.3575571298599245","-2.4942571401596068"
"19080","undefined","undefined","undefined","undefined","-2.7189860343933105","-2.2049776315689087","-2.374891829490662","-2.5014081716537477"
"19090","undefined","undefined","undefined","undefined","-2.764041709899902","-2.242556929588318","-2.288535845279694","-2.4770850419998167"
"19100","undefined","undefined","undefined","undefined","-2.75551118850708","-2.275891375541687","-2.268641781806946","-2.4938645124435426"
"19110","undefined","undefined","undefined","undefined","-2.805904006958008","-2.282105278968811","-2.325589728355408","-2.511027956008911"
"19120","undefined","undefined","undefined","undefined","-2.7581241369247436","-2.2632653951644897","-2.316385054588318","-2.5022915601730347"
"19130","undefined","undefined","undefined","undefined","-2.7661243438720704","-2.266959714889526","-2.3444345712661745","-2.5046597480773927"
"19140","undefined","undefined","undefined","undefined","-2.7701037168502807","-2.3055747747421265","-2.360194683074951","-2.477481317520142"
"19150","undefined","undefined","undefined","undefined","-2.7857130765914917","-2.240471339225769","-2.348119878768921","-2.5065003395080567"
"19160","undefined","undefined","undefined","undefined","-2.748854970932007","-2.243562066555023","-2.3842365026473997","-2.513457727432251"
"19170","undefined","undefined","undefined","undefined","-2.8008169651031496","-2.2767197847366334","-2.2892553329467775","-2.524073266983032"
"19180","undefined","undefined","undefined","undefined","-2.7560861110687256","-2.259836435317993","-2.231540155410767","-2.5230497121810913"
"19190","undefined","undefined","undefined","undefined","-2.8220307350158693","-2.261852812767029","-2.291329193115234","-2.5034541845321656"
"19200","undefined","undefined","undefined","undefined","-2.672597813606262","-2.298018527030945","-2.2692375421524047","-2.494404411315918"
"19210","undefined","undefined","undefined","undefined","-2.71551673412323","-2.2086143016815187","-2.3286996126174926","-2.4979716777801513"
"19220","undefined","undefined","undefined","undefined","-2.775306224822998","-2.2386630296707155","-2.364929723739624","-2.524896836280823"
"19230","undefined","undefined","undefined","undefined","-2.8177602291107178","-2.2764091014862062","-2.4044490814208985","-2.514408278465271"
"19240","undefined","undefined","undefined","undefined","-2.8208931922912597","-2.258035945892334","-2.383744978904724","-2.5203671216964723"
"19250","undefined","undefined","undefined","undefined","-2.771136164665222","-2.2596922397613524","-2.3865862846374513","-2.4935455083847047"
"19260","undefined","undefined","undefined","undefined","-2.81157910823822","-2.198950457572937","-2.413727331161499","-2.502087044715881"
"19270","undefined","undefined","undefined","undefined","-2.7634276390075683","-2.1914263367652893","-2.430421996116638","-2.5193644046783445"
"19280","undefined","undefined","undefined","undefined","-2.7861531496047975","-2.291944742202759","-2.4600563526153563","-2.5247699499130247"
"19290","undefined","undefined","undefined","undefined","-2.808894658088684","-2.185191071033478","-2.4012469053268433","-2.5067918062210084"
"19300","undefined","undefined","undefined","undefined","-2.794219636917114","-2.03048859834671","-2.383750152587891","-2.424245548248291"
"19310","undefined","undefined","undefined","undefined","-2.8202142000198362","-2.2041388750076294","-2.444301438331604","-2.40038321018219"
"19320","undefined","undefined","undefined","undefined","-2.787141299247742","-2.2306423664093016","-2.4273226976394655","-2.4609339952468874"
"19330","undefined","undefined","undefined","undefined","-2.7924605131149294","-2.281144309043884","-2.379091191291809","-2.4644673347473143"
"19340","undefined","undefined","undefined","undefined","-2.807459497451782","-2.2662232160568236","-2.372520852088928","-2.52420437335968"
"19350","undefined","undefined","undefined","undefined","-2.7091394424438477","-2.2494750738143923","-2.3389270067214967","-2.552910566329956"
"19360","undefined","undefined","undefined","undefined","-2.8222219944000244","-2.0375510096549987","-2.1556678295135496","-2.5559207439422607"
"19370","undefined","undefined","undefined","undefined","-2.8104421138763427","-2.2200743198394775","-2.025135135650635","-2.525966477394104"
"19380","undefined","undefined","undefined","undefined","-2.769840717315674","-2.2749707460403443","-2.2328224182128906","-2.5235923290252686"
"19390","undefined","undefined","undefined","undefined","-2.8382689714431764","-2.3104109525680543","-2.2177510499954223","-2.572673487663269"
"19400","undefined","undefined","undefined","undefined","-2.801629328727722","-2.291534757614136","-2.2040703773498533","-2.5224256038665773"
"19410","undefined","undefined","undefined","undefined","-2.803672528266907","-2.2170244216918946","-2.2862096071243285","-2.506721758842468"
"19420","undefined","undefined","undefined","undefined","-2.8058356761932375","-2.242875504493713","-2.3505260705947877","-2.537002444267273"
"19430","undefined","undefined","undefined","undefined","-2.7811227083206176","-2.2267937898635863","-2.3553148746490478","-2.5323863506317137"
"19440","undefined","undefined","undefined","undefined","-2.8310465097427366","-2.2691089153289794","-2.414424681663513","-2.5425750255584716"
"19450","undefined","undefined","undefined","undefined","-2.8054049015045166","-2.2693127632141112","-2.4291661739349366","-2.5116514921188355"
"19460","undefined","undefined","undefined","undefined","-2.781070184707642","-2.2386972546577453","-2.2413259863853456","-2.540418553352356"
"19470","undefined","undefined","undefined","undefined","-2.8244255065917967","-2.2641648054122925","-2.1302980303764345","-2.532671308517456"
"19480","undefined","undefined","undefined","undefined","-2.810313653945923","-2.256213736534119","-2.365403437614441","-2.479775905609131"
"19490","undefined","undefined","undefined","undefined","-2.8062328100204468","-2.233622658252716","-2.3247199296951293","-2.382563555240631"
"19500","undefined","undefined","undefined","undefined","-2.787703847885132","-2.2334758758544924","-2.3200768709182737","-2.4941937923431396"
"19510","undefined","undefined","undefined","undefined","-2.811803388595581","-2.238596057891846","-2.3961920022964476","-2.5190606832504274"
"19520","undefined","undefined","undefined","undefined","-2.8257627725601195","-2.2167585849761964","-2.4257988691329957","-2.5263798236846924"
"19530","undefined","undefined","undefined","undefined","-2.82034695148468","-2.129032516479492","-2.4806527376174925","-2.4795427083969117"
"19540","undefined","undefined","undefined","undefined","-2.794940233230591","-2.1709466218948363","-2.473336863517761","-2.5267898082733153"
"19550","undefined","undefined","undefined","undefined","-2.8418200492858885","-2.2658230781555178","-2.521858477592468","-2.551832151412964"
"19560","undefined","undefined","undefined","undefined","-2.820103120803833","-2.2684425592422484","-2.5086448192596436","-2.5351827144622803"
"19570","undefined","undefined","undefined","undefined","-2.759917402267456","-2.2701016426086427","-2.510586953163147","-2.5433244466781617"
"19580","undefined","undefined","undefined","undefined","-2.8208627223968508","-2.2429378986358643","-2.490672063827515","-2.5400701761245728"
"19590","undefined","undefined","undefined","undefined","-2.8276763677597048","-2.2374356746673585","-2.3612809658050535","-2.5265241622924806"
"19600","undefined","undefined","undefined","undefined","-2.835874891281128","-2.2413774371147155","-2.0392197489738466","-2.537179780006409"
"19610","undefined","undefined","undefined","undefined","-2.7840976238250734","-2.299021911621094","-2.2747956275939942","-2.549274039268494"
"19620","undefined","undefined","undefined","undefined","-2.814158535003662","-2.296850848197937","-2.3740116596221923","-2.537406086921692"
"19630","undefined","undefined","undefined","undefined","-2.8582231044769286","-2.2982101917266844","-2.397743988037109","-2.5398777961730956"
"19640","undefined","undefined","undefined","undefined","-2.8043370723724363","-2.194222700595856","-2.4097140312194822","-2.530738687515259"
"19650","undefined","undefined","undefined","undefined","-2.848614525794983","-2.228908383846283","-2.4292505264282225","-2.5508710622787474"
"19660","undefined","undefined","undefined","undefined","-2.838930130004883","-2.3065711498260497","-2.4304152965545653","-2.546518874168396"
"19670","undefined","undefined","undefined","undefined","-2.7934271335601806","-2.3250150442123414","-2.3655934810638426","-2.5418228626251222"
"19680","undefined","undefined","undefined","undefined","-2.828707194328308","-2.3635756969451904","-2.411208724975586","-2.5415114641189573"
"19690","undefined","undefined","undefined","undefined","-2.8360098123550417","-2.3725865125656127","-2.3874246954917906","-2.5336570024490355"
"19700","undefined","undefined","undefined","undefined","-2.819338011741638","-2.357326126098633","-2.1962984561920167","-2.490182971954346"
"19710","undefined","undefined","undefined","undefined","-2.7927350657326833","-2.3809730325426375","-2.50255172593253","-2.545935188020979"
"19720","undefined","undefined","undefined","undefined","-2.8128844022750856","-2.3361496925354004","-2.352056550979614","-2.5262825012207033"
"19730","undefined","undefined","undefined","undefined","-2.8198118448257445","-2.3205822706222534","-2.479883313179016","-2.5682093858718873"
"19740","undefined","undefined","undefined","undefined","-2.865382194519043","-2.352837896347046","-2.426928472518921","-2.5712599754333496"
"19750","undefined","undefined","undefined","undefined","-2.8432861089706423","-2.3312638998031616","-2.3546648740768434","-2.5580712080001833"
"19760","undefined","undefined","undefined","undefined","-2.8170525312423704","-2.3635464191436766","-2.1927485346794127","-2.4010427713394167"
"19770","undefined","undefined","undefined","undefined","-2.8247782468795775","-2.3551991462707518","-2.40560781955719","-2.423347735404968"
"19780","undefined","undefined","undefined","undefined","-2.858222222328186","-2.3791926860809327","-2.2974534034729004","-2.514243745803833"
